Date,Month,Year,Temp_Anamoly,Avg_Temp_F,Avg_Precip_In,CORN_Open,CORN_High,CORN_Low,CORN_Close,CORN_Volume,WEAT_Open,WEAT_High,WEAT_Low,WEAT_Close,WEAT_Volume,CANE_Open,CANE_High,CANE_Low,CANE_Close,CANE_Volume,HSY_Open,HSY_High,HSY_Low,HSY_Close,HSY_Volume,SJM_Open,SJM_High,SJM_Low,SJM_Close,SJM_Volume,GIS_Open,GIS_High,GIS_Low,GIS_Close,GIS_Volume,PEP_Open,PEP_High,PEP_Low,PEP_Close,PEP_Volume,CPB_Open,CPB_High,CPB_Low,CPB_Close,CPB_Volume,CORN_profit,WEAT_profit,CANE_profit,HSY_profit,SJM_profit,GIS_profit,PEP_profit,CPB_profit,CORN_return,WEAT_return,CANE_return,HSY_return,SJM_return,GIS_return,PEP_return,CPB_return,CORN_cum_return,WEAT_cum_return,CANE_cum_return,HSY_cum_return,SJM_cum_return,GIS_cum_return,PEP_cum_return,CPB_cum_return,CORN_MA,CORN_STD,CORN_UpperBand,CORN_LowerBand,WEAT_MA,WEAT_STD,WEAT_UpperBand,WEAT_LowerBand,CANE_MA,CANE_STD,CANE_UpperBand,CANE_LowerBand,HSY_MA,HSY_STD,HSY_UpperBand,HSY_LowerBand,SJM_MA,SJM_STD,SJM_UpperBand,SJM_LowerBand,GIS_MA,GIS_STD,GIS_UpperBand,GIS_LowerBand,PEP_MA,PEP_STD,PEP_UpperBand,PEP_LowerBand,CPB_MA,CPB_STD,CPB_UpperBand,CPB_LowerBand,CORN_MaxDrawdown,WEAT_MaxDrawdown,CANE_MaxDrawdown,HSY_MaxDrawdown,SJM_MaxDrawdown,GIS_MaxDrawdown,PEP_MaxDrawdown,CPB_MaxDrawdown
2017-03-17,March,2017,1.16,46.15,2.59,18.98,19.16,18.98,19.16,71500.0,7.11,7.13,7.06,7.11,67600.0,12.46,12.63,12.24,12.63,44800.0,109.76,109.76,108.96,109.01,1361800.0,139.13,139.39,138.49,138.55,1311400.0,61.07,61.15,60.63,60.66,10957800.0,111.48,111.52,110.93,111.39,6444400.0,59.08,59.33,58.84,59.2,1714200.0,1369940.0,480636.0,565824.0,148449818.0,181694470.00000003,664700148.0,717841716.0,101480640.0,0.006302521008403339,0.0014084507042253502,0.007980845969672856,-0.004202064492555002,-0.001225490196078316,-0.0024666995559942118,0.002249415152060452,0.0062893081761006275,0.44839392393266897,0.3128982047038805,0.5420341740162248,1.7970573932231506,1.7919036565589375,1.5141749533584983,1.686150157860348,1.7814203510516466,19.254999999999942,0.3353288752014962,19.925657750402934,18.58434224959695,7.2274999999999965,0.15771810295988994,7.542936205919776,6.9120637940802165,12.778333333333316,0.3124633311826479,13.403259995698612,12.153406670968021,108.86583333333357,0.39816529992507593,109.66216393318372,108.06950273348342,139.3883333333334,0.7728793076680731,140.93409194866956,137.84257471799725,60.600000000000044,0.2914540350492037,61.18290807009845,60.01709192990164,109.99333333333335,0.8415605993771663,111.67645453208769,108.31021213457902,59.16833333333341,0.3146089443737461,59.7975512220809,58.53911544458592,-0.636225555344598,-0.7195266272189355,-0.48783454987834624,-0.04284836245500091,-0.11316648531011998,-0.16492290748898714,0.0,-0.1236121391561815
2017-03-20,March,2017,1.16,46.15,2.59,19.27,19.27,18.94,18.94,58100.0,7.15,7.15,7.01,7.01,78300.0,12.35,12.48,12.21,12.3,6600.0,109.01,109.17,108.49,108.85,946500.0,138.6,139.1,138.11,138.5,795500.0,60.77,60.95,60.26,60.26,4817600.0,111.15,111.44,110.81,111.15,3382100.0,59.22,59.34,59.0,59.0,1246100.0,1100414.0,548883.0,81180.0,103026525.0,110176750.0,290308576.0,375920415.0,73519900.0,-0.01148225469728592,-0.01406469760900153,-0.026128266033254133,-0.0014677552518118642,-0.0003608805485385558,-0.006594131223211286,-0.002154591974144804,-0.0033783783783783994,0.44324535069335863,0.30849738607232097,0.5278717609184137,1.79441975279644,1.7912569933844302,1.5041902850211526,1.682517192263019,1.7754020390548506,19.193333333333275,0.3176428335338516,19.828619000400977,18.558047666265573,7.198333333333331,0.16325291774662132,7.524839168826573,6.871827497840088,12.69166666666665,0.2855881756323924,13.262843017931436,12.120490315401865,108.84250000000024,0.38938471278321757,109.62126942556668,108.0637305744338,139.18416666666673,0.633955236908271,140.45207714048325,137.9162561928502,60.54583333333338,0.28899381350376735,61.123820960340915,59.96784570632584,110.08000000000004,0.90576938666417,111.89153877332838,108.2684612266717,59.09916666666674,0.2377721725975843,59.57471101186191,58.62362232147157,-0.640402506170495,-0.7234714003944778,-0.5012165450121662,-0.04425322679778788,-0.11348652627536365,-0.17042951541850246,-0.002154591974144769,-0.1265729089563295
2017-03-21,March,2017,1.16,46.15,2.59,18.85,18.97,18.75,18.85,47800.0,7.03,7.03,6.94,6.99,325400.0,12.05,12.15,11.86,11.92,3900.0,108.42,108.93,107.98,108.11,1196600.0,136.58,136.73,133.79,134.61,2135600.0,59.66,60.75,59.51,59.76,5442300.0,111.54,112.31,111.47,111.77,5587700.0,58.03,58.74,57.04,57.09,3438900.0,901030.0000000001,2274546.0,46488.0,129364426.0,287473116.0,325231848.0,624537229.0,196326801.0,-0.0047518479408659164,-0.0028530670470755526,-0.030894308943089532,-0.006798346348185547,-0.028086642599277845,-0.008297378028543023,0.005578047683310716,-0.03237288135593219,0.44113911618636803,0.3076172223460091,0.5115635276542675,1.7822206658229043,1.7409465984077848,1.4917094495994703,1.6919023533894524,1.717927159485448,19.117499999999943,0.2759487765350112,19.669397553069967,18.56560244692992,7.167499999999997,0.16487598645759388,7.497251972915184,6.837748027084809,12.573333333333316,0.28671599293814254,13.146765319209601,11.999901347457032,108.7966666666669,0.4416772440171576,109.68002115470121,107.91331217863258,138.69416666666672,1.3736974546635754,141.44156157599386,135.94677175733958,60.46500000000004,0.35978528950821104,61.18457057901646,59.74542942098362,110.18083333333338,1.0237316616923158,112.22829665671802,108.13337000994875,58.895000000000074,0.6003105257063857,60.09562105141285,57.6943789485873,-0.6421112587810893,-0.7242603550295863,-0.5166261151662619,-0.0507507243831773,-0.13838571337131178,-0.17731277533039674,0.0,-0.15484826054774317
2017-03-22,March,2017,1.16,46.15,2.59,18.83,18.83,18.69,18.73,64600.0,6.96,6.99,6.9,6.91,185800.0,11.97,11.97,11.97,11.97,300.0,108.4,108.71,107.12,107.94,1173800.0,134.77,134.89,133.07,133.64,1411700.0,59.48,59.6,58.59,58.94,5135300.0,112.31,112.38,111.57,112.02,3882200.0,57.23,57.59,56.54,56.91,1701900.0,1209958.0,1283878.0,3591.0,126699972.0,188659587.99999997,302674582.0,434884044.0,96855129.0,-0.006366047745358094,-0.011444921316165924,0.004194630872483174,-0.001572472481731535,-0.007206002525815491,-0.013721552878179444,0.0022367361546031805,-0.0031529164477142047,0.43833080351038056,0.30409656744076147,0.5137093478206025,1.7794181728695244,1.7284013328223484,1.4712408795079113,1.6956866925533367,1.7125106786883313,19.039999999999942,0.23767816283653245,19.515356325673007,18.564643674326877,7.12083333333333,0.15005806957209503,7.4209494724775205,6.82071719418914,12.479999999999983,0.2855298105762793,13.051059621152541,11.908940378847424,108.7416666666669,0.5049542433553538,109.75157515337762,107.73175817995619,138.16500000000005,1.9367897525117097,142.03857950502348,134.29142049497662,60.34083333333337,0.5691534117105008,61.479140156754376,59.20252650991237,110.38000000000004,1.1334340418712066,112.64686808374245,108.11313191625763,58.696666666666744,0.813313462251746,60.323293591170234,57.07003974216325,-0.644389595595215,-0.7274161735700203,-0.5145985401459862,-0.052243392747388394,-0.1445945080970368,-0.18860132158590334,0.0,-0.1575129533678765
2017-03-23,March,2017,1.16,46.15,2.59,18.68,18.74,18.6,18.62,27500.0,6.89,6.94,6.89,6.9,92800.0,12.11,12.11,12.11,12.11,1100.0,107.92,108.74,107.65,108.1,707600.0,133.46,134.13,132.79,133.16,1364000.0,58.91,59.7,58.91,59.37,2982100.0,111.95,112.33,111.67,111.78,3208400.0,57.41,58.0,57.25,57.6,1797700.0,512050.0,640320.0,13321.0,76491560.0,181630240.0,177047277.0,358634952.0,103547520.0,-0.005872931126534975,-0.0014471780028942893,0.011695906432748426,0.0014823049842505043,-0.003591739000299188,0.0072955548014930205,-0.00214247455811456,0.012124406958355483,0.43575651689072536,0.30365648557760555,0.5197176442863405,1.7820558132962347,1.7221933663470812,1.481974397970558,1.6920537269560079,1.7332738550772782,18.96249999999994,0.20574145292814297,19.373982905856227,18.551017094143656,7.075833333333331,0.12442291029929152,7.324679153931914,6.826987512734748,12.424999999999981,0.2881445344401511,13.001289068880283,11.84871093111968,108.73750000000022,0.5104565692541329,109.75841313850849,107.71658686149196,137.66416666666672,2.3796999747188914,142.4235666161045,132.90476671722894,60.26750000000004,0.6348245999710431,61.53714919994213,58.997850800057954,110.58500000000004,1.1466750352054371,112.87835007041092,108.29164992958916,58.572500000000076,0.8601915748574095,60.292883149714896,56.852116850285256,-0.6464780710081636,-0.7278106508875745,-0.5089213300892141,-0.05083852840460155,-0.14766690136337485,-0.18268171806167433,-0.0021424745581144957,-0.14729829755736562
2017-03-24,March,2017,1.16,46.15,2.59,18.64,18.68,18.57,18.61,17500.0,6.94,6.96,6.92,6.94,44100.0,12.33,12.5,12.21,12.21,63000.0,108.38,108.62,107.48,107.98,794500.0,133.54,133.69,132.64,133.06,654600.0,59.64,59.75,59.01,59.16,3070900.0,111.98,112.25,111.79,112.12,3913200.0,57.58,57.73,57.3,57.44,1420300.0,325675.0,306054.0,769230.0,85790110.0,87101076.0,181674444.0,438747984.0,81582032.0,-0.0005370569280344073,0.005797101449275477,0.008257638315441795,-0.0011100832562441765,-0.0007509762691498834,-0.0035371399696816352,0.003041689032027284,-0.002777777777777879,0.43552249083439304,0.3054168130302294,0.5240092846190105,1.7800775829762019,1.7209000399980672,1.4767324470934515,1.6972004282188908,1.728459205479841,18.89749999999994,0.18000631301626288,19.257512626032465,18.537487373967416,7.047499999999997,0.11177290288558374,7.271045805771164,6.823954194228829,12.372499999999981,0.26185092913979285,12.896201858279566,11.848798141720396,108.68833333333356,0.5545650766557559,109.79746348664507,107.57920318002205,137.2158333333334,2.7048288748837033,142.6254910831008,131.806175583566,60.1916666666667,0.7104138785166196,61.612494423699935,58.77083890963346,110.82000000000004,1.1483505958150724,113.11670119163018,108.52329880836989,58.47083333333341,0.9189960760960331,60.308825485525475,56.632841181141345,-0.6466679324093406,-0.7262327416173575,-0.5048661800486626,-0.05189217666169174,-0.14830698329386194,-0.18557268722466985,0.0,-0.1496669133974841
2017-03-27,March,2017,1.16,46.15,2.59,18.64,18.7,18.52,18.62,31100.0,6.93,6.93,6.85,6.87,79000.0,12.26,12.31,12.17,12.31,1100.0,107.66,108.53,107.45,108.26,854400.0,132.93,133.24,132.23,132.89,1747700.0,59.01,59.29,58.76,58.79,3263800.0,111.87,112.29,111.57,111.83,3514600.0,57.45,57.87,57.33,57.49,999000.0,579082.0,542730.0,13541.0,92497344.0,232251852.99999997,191878802.0,393037718.0,57432510.0,0.0005373455131649774,-0.01008645533141217,0.008190008190008147,0.0025930727912577556,-0.0012776191191944397,-0.006254225828262294,-0.0025865144488048664,0.0008704735376046102,0.4357565168907253,0.3023362399881377,0.5283009249516806,1.7846934537229453,1.7187013852047432,1.4674966288814066,1.6928105947887848,1.7299637834790405,18.854999999999944,0.18032798400862993,19.215655968017202,18.494344031982685,7.014999999999997,0.10049875621763812,7.2159975124352735,6.8140024875647205,12.35249999999998,0.25616489717742397,12.864829794354828,11.840170205645132,108.5966666666669,0.5234906152417499,109.6436478971504,107.54968543618341,136.6491666666667,2.8478874413797692,142.34494154942624,130.95339178390716,60.03833333333336,0.8001117346220986,61.63855680257756,58.438109864089164,111.05416666666669,1.0281444745782486,113.11045561582318,108.99787771751019,58.34250000000008,0.9410740962042051,60.22464819240849,56.46035180759167,-0.6464780710081636,-0.7289940828402371,-0.5008110300081111,-0.04943366406181459,-0.14939512257569004,-0.1906662995594716,-0.002586514448804895,-0.14892672094744697
2017-03-28,March,2017,1.16,46.15,2.59,18.72,18.75,18.65,18.68,67700.0,6.91,6.93,6.89,6.9,101600.0,12.31,12.31,12.31,12.31,0.0,108.03,109.9,107.72,109.15,1338900.0,132.69,133.53,132.3,133.14,2589700.0,58.77,59.22,58.61,59.01,2517900.0,111.81,112.76,111.64,112.45,3945400.0,57.36,57.83,57.24,57.62,1001700.0,1264636.0,701040.0,0.0,146140935.0,344792657.99999994,148581279.0,443660230.0,57717954.0,0.0032223415682062218,0.004366812227074357,0.0,0.008220949565860058,0.0018812551734517236,0.003742133015818938,0.005544129482249804,0.002261262828317845,0.43716067322871904,0.30365648557760555,0.5283009249516806,1.7993653285965223,1.7219347010772783,1.4729881964669467,1.702195755915218,1.7338756862769578,18.826666666666608,0.17874986755225605,19.18416640177112,18.469166931562096,6.9899999999999975,0.08665501087869167,7.163310021757381,6.816689978242614,12.322499999999982,0.23587843556396784,12.794256871127917,11.850743128872047,108.61500000000024,0.539823203385013,109.69464640677026,107.53535359323021,136.12000000000003,2.8619573721460427,141.8439147442921,130.39608525570796,59.90833333333336,0.8319728288111504,61.57227899095566,58.24438767571106,111.29250000000003,0.9886089860366553,113.26971797207334,109.31528202792673,58.21166666666674,0.9214695114908347,60.054605689648405,56.36872764368507,-0.6453389026011008,-0.7278106508875745,-0.5008110300081111,-0.041619106155062334,-0.1477949177494723,-0.1876376651982382,0.0,-0.1470022205773508
2017-03-29,March,2017,1.16,46.15,2.59,18.72,18.77,18.65,18.71,41500.0,6.93,6.94,6.89,6.93,65000.0,11.97,12.03,11.95,11.96,4300.0,109.1,109.73,108.68,109.61,792900.0,133.0,133.48,132.59,132.59,1000500.0,59.18,59.53,58.96,59.44,2505500.0,112.06,112.54,111.97,112.43,2683700.0,57.61,57.77,57.25,57.57,1006100.0,776465.0,450450.0,51428.00000000001,86909769.0,132656295.0,148926920.0,301728391.0,57921177.0,0.001605995717344877,0.004347826086956497,-0.02843216896831846,0.00421438387540074,-0.004130989935406171,0.00728690052533465,-0.00017785682525561786,-0.0008677542519958115,0.43786275139771597,0.3049767311670734,0.5132801837873354,1.8069485448233147,1.7148214061577014,1.4837217149295934,1.7018930087821074,1.7323711082777589,18.815833333333277,0.18178200397214947,19.179397341277575,18.45226932538898,6.982499999999998,0.08771078508072994,7.157921570161458,6.807078429838539,12.270833333333314,0.24216667188151744,12.75516667709635,11.78649998957028,108.69083333333356,0.6119485767691976,109.91473048687195,107.46693617979517,135.57666666666668,2.861612175401423,141.29989101746952,129.85344231586384,59.818333333333364,0.8180890519808751,61.45451143729511,58.18215522937162,111.5441666666667,0.8388786707516755,113.22192400817005,109.86640932516335,58.088333333333416,0.8978037174976502,59.88394076832871,56.29272589833812,-0.6447693183975692,-0.7266272189349117,-0.5150040551500413,-0.03758012116955006,-0.15131536836715123,-0.1817180616740092,-0.00017785682525565868,-0.14774241302738775
2017-03-30,March,2017,1.16,46.15,2.59,18.65,18.7,18.62,18.69,47800.0,6.93,6.93,6.85,6.86,57100.0,11.94,11.96,11.9,11.9,300.0,109.39,109.62,108.54,108.9,933300.0,132.51,132.89,131.12,131.26,927600.0,59.41,59.55,59.03,59.07,1936200.0,112.29,112.55,112.0,112.18,2104900.0,57.56,57.63,57.05,57.11,785300.0,893382.0000000001,391706.0,3570.0,101636370.0,121756775.99999999,114371334.0,236127682.0,44848483.0,-0.001068947087119132,-0.010101010101010055,-0.0050167224080267525,-0.006477511175987494,-0.010030922392337382,-0.006224764468371391,-0.002223605799163919,-0.007990272711481672,0.4373946992850514,0.3018961581249818,0.5107051995877334,1.7952440154297873,1.6976201657158145,1.4744858967175485,1.698108669618223,1.7185289906851278,18.799999999999944,0.18394663257259383,19.167893265145132,18.432106734854756,6.969166666666665,0.09346446416635487,7.156095594999375,6.782237738333956,12.221666666666648,0.25326354700766346,12.728193760681975,11.71513957265132,108.72250000000024,0.6121367197286534,109.94677343945754,107.49822656054293,134.93833333333333,2.9020865012242365,140.7425063357818,129.13416033088487,59.702500000000036,0.8173807947570524,61.33726158951414,58.06773841048593,111.78083333333338,0.4875440927997172,112.75592151893281,110.80574514773394,57.93500000000008,0.8943814520769389,59.72376290415396,56.1462370958462,-0.6451490411999234,-0.7293885601577914,-0.5174371451743722,-0.04381420669066685,-0.15982845804262982,-0.18681167400881094,-0.0024010671409514573,-0.15455218356772826
2017-03-31,March,2017,1.16,46.15,2.59,18.68,19.11,18.54,19.03,211400.0,6.9,7.0,6.8,6.94,179800.0,11.8,11.97,11.73,11.87,128800.0,108.89,109.68,108.25,109.25,1034400.0,131.51,131.86,131.05,131.08,864600.0,59.1,59.45,59.0,59.01,2506800.0,112.31,112.47,111.83,111.86,3744400.0,57.15,57.89,56.97,57.24,1911300.0,4022942.0000000005,1247812.0,1528856.0,113008200.0,113331768.00000001,147926268.0,418848584.0,109402812.0,0.018191546281433935,0.011661807580174877,-0.0025210084033614466,0.003213957759412356,-0.0013713240895930623,-0.001015744032503818,-0.00285255838830456,0.0022763088776047713,0.44535158520034934,0.3054168130302294,0.5094177074879324,1.8010138538632166,1.6952921782875894,1.4729881964669467,1.6932647154884508,1.7224408934830455,18.80666666666661,0.19118450551744143,19.189035677701494,18.42429765563173,6.954999999999998,0.0824069723519104,7.119813944703819,6.790186055296178,12.168333333333315,0.2544095957795749,12.677152524892465,11.659514141774165,108.71916666666691,0.6088656865403199,109.93689803974755,107.50143529358627,134.26666666666665,2.7709904147741535,139.80864749621495,128.72468583711836,59.52333333333337,0.695391757911364,60.914116849156095,58.13254981751064,111.84333333333338,0.4394280028589717,112.72218933905133,110.96447732761543,57.75833333333341,0.790682482340318,59.33969829801405,56.17696836865277,-0.6386937535599008,-0.7262327416173575,-0.5186536901865377,-0.04074106594082041,-0.16098060551750656,-0.1876376651982382,-0.005246776345042257,-0.1526276831976319
2017-04-03,April,2017,0.94,53.8,3.5,19.2,19.35,19.14,19.17,117000.0,6.99,7.04,6.93,6.93,139600.0,12.02,12.04,11.67,11.67,49700.0,108.93,109.33,108.66,108.92,1008200.0,131.15,131.45,130.64,131.08,1159600.0,59.05,59.22,58.38,58.55,3398400.0,111.95,112.36,111.46,111.86,3587100.0,57.27,57.55,56.7,56.89,2104700.0,2242890.0,967428.0,579999.0,109813144.0,152000368.0,198976320.0,401253006.0,119736383.0,0.0073568050446664035,-0.0014409221902018654,-0.0168491996630159,-0.003020594965675083,0.0,-0.007795288934078992,0.0,-0.006114605171208987,0.44862794998900146,0.3049767311670734,0.5008344268225924,1.7955737204831261,1.6952921782875894,1.461505827878999,1.6932647154884508,1.7119088474886524,18.817499999999946,0.20850659461617488,19.234513189232295,18.400486810767596,6.940833333333333,0.06868350780009286,7.078200348933518,6.803466317733148,12.096666666666648,0.2642083658905457,12.625083398447739,11.568249934885557,108.67333333333357,0.5664295404074587,109.8061924141485,107.54047425251865,133.62999999999997,2.5211974067135614,138.6723948134271,128.58760518657283,59.335000000000036,0.6168468205327953,60.56869364106563,58.101306358934444,111.90333333333336,0.3797686696186141,112.66287067257059,111.14379599409614,57.59666666666674,0.7488698555871407,59.094406377841025,56.09892695549246,-0.6360356939434207,-0.7266272189349117,-0.5267639902676406,-0.043638598647818466,-0.16098060551750656,-0.19397026431718092,-0.005246776345042257,-0.15780903034789096
2017-04-04,April,2017,0.94,53.8,3.5,19.12,19.2,18.94,18.94,62200.0,6.96,6.99,6.94,6.94,61900.0,11.54,11.58,11.44,11.55,1400.0,108.43,108.55,107.74,108.39,935000.0,131.38,131.5,130.43,130.8,1064300.0,58.59,58.84,58.1,58.38,3430300.0,111.99,112.22,111.63,112.08,2360700.0,56.72,56.97,56.42,56.78,1299500.0,1178068.0,429586.0,16170.000000000002,101344650.0,139210440.0,200260914.0,264587256.0,73785610.0,-0.011997913406364136,0.0014430014430015792,-0.010282776349614275,-0.004865956665442539,-0.0021361000915471884,-0.0029035012809564,0.0019667441444661815,-0.0019335559852347028,0.44324535069335874,0.3054168130302294,0.49568445842338843,1.786836536569648,1.69167086451035,1.4572623438356271,1.696594933952669,1.7085987758904144,18.79916666666661,0.18387042538637577,19.166907517439363,18.43142581589386,6.926666666666666,0.04355421561999017,7.013775097906646,6.8395582354266855,12.006666666666648,0.24955718358582452,12.505781033838296,11.507552299495,108.62166666666691,0.561181113748504,109.74402889416392,107.4993044391699,132.98416666666665,2.104499328635128,137.1931653239369,128.7751680093964,59.14500000000004,0.5142249242585875,60.173449848517215,58.11655015148286,111.96083333333335,0.34568662459500415,112.65220658252336,111.26946008414335,57.39500000000007,0.5859801423885868,58.56696028477724,56.223039715222896,-0.640402506170495,-0.7262327416173575,-0.5316301703163024,-0.048292211783300024,-0.1627728349228705,-0.1963105726872249,-0.0032903512672300115,-0.1594374537379724
2017-04-05,April,2017,0.94,53.8,3.5,19.03,19.06,18.89,18.99,40000.0,6.97,6.99,6.94,6.95,100300.0,11.68,11.68,11.6,11.6,2500.0,108.52,109.8,108.23,109.07,912700.0,130.81,131.33,129.91,130.02,963000.0,58.44,58.84,58.25,58.25,3185000.0,112.04,112.59,111.69,111.94,2992000.0,56.77,57.37,56.59,56.77,1724700.0,759599.9999999999,697085.0,29000.0,99548189.0,125209260.00000001,185526250.0,334924480.0,97911219.0,0.00263991552270304,0.0014409221902016434,0.0043290043290042934,0.006273641479841219,-0.00596330275229362,-0.002226789996574219,-0.0012491077801570771,-0.00017611835153219513,0.4444154809750201,0.3058568948933853,0.49783027858972345,1.7980465083831672,1.6815829189880405,1.4540173266259897,1.6944757040208935,1.7082978602905747,18.80333333333328,0.18787487776550424,19.17908308886429,18.427583577802274,6.921666666666666,0.03588702814642512,6.993440722959516,6.849892610373816,11.948333333333315,0.25647375670679207,12.461280846746899,11.43538581991973,108.64000000000026,0.5727922041147916,109.78558440822984,107.49441559177068,132.27749999999997,1.3845716436311353,135.04664328726224,129.5083567127377,58.97750000000004,0.44002324318947345,59.857546486378986,58.0974535136211,112.02666666666669,0.23461121934397014,112.49588910535462,111.55744422797875,57.20916666666673,0.3271490717586055,57.86346481018394,56.55486852314952,-0.6394531991646094,-0.7258382642998032,-0.5296025952960266,-0.04232153832645576,-0.16776547398066996,-0.19810022026431742,-0.004535349044019752,-0.15958549222797977
2017-04-06,April,2017,0.94,53.8,3.5,19.05,19.05,18.81,18.86,22700.0,6.97,6.97,6.87,6.88,73900.0,11.63,11.63,11.63,11.63,500.0,109.07,109.27,108.52,108.88,535500.0,130.12,130.37,129.27,129.44,975600.0,57.89,58.03,57.5,57.69,3471100.0,112.12,112.28,111.42,111.58,2740600.0,56.65,56.75,56.38,56.59,1088200.0,428122.0,508432.0,5815.0,58305240.0,126281664.0,200247759.0,305796148.0,61581238.0,-0.006845708267509187,-0.010071942446043258,0.002586206896551868,-0.001742000550105427,-0.004460852176588315,-0.009613733905579402,-0.0032160085760228885,-0.003170688744054906,0.4413731422427003,0.3027763218512936,0.4991177706895245,1.7949143103764484,1.674081626163759,1.4400387909537056,1.6890262556248998,1.7028813794934583,18.804166666666614,0.18812270334434647,19.180412073355306,18.42792125997792,6.912499999999999,0.030488447908184536,6.9734768958163675,6.85152310418363,11.924166666666649,0.272545520246747,12.469257707160143,11.379075626173154,108.70416666666694,0.5507261047272275,109.80561887612139,107.60271445721249,131.84666666666666,1.3971030633711448,134.64087279340896,129.05246053992437,58.80500000000004,0.5061530490795227,59.81730609815909,57.792693901841,112.01083333333334,0.2586840239405318,112.5282013812144,111.49346528545227,57.16750000000007,0.3724153351020594,57.912330670204184,56.42266932979595,-0.6419213973799122,-0.728599605522683,-0.5283860502838612,-0.04398981473351524,-0.1714779491774952,-0.20580947136563899,-0.0077367718986218696,-0.16225018504811295
2017-04-07,April,2017,0.94,53.8,3.5,18.86,18.86,18.7,18.8,20900.0,6.9,6.9,6.82,6.88,80900.0,11.7,11.71,11.66,11.67,4600.0,109.02,109.8,108.61,109.52,961100.0,129.68,130.05,129.29,129.4,729000.0,57.82,57.91,57.62,57.65,2217200.0,111.7,111.96,111.44,111.61,2799600.0,56.76,56.94,56.4,56.41,2004300.0,392920.0,556592.0,53682.0,105259672.0,94332600.0,127821580.0,312463356.0,113062563.0,-0.0031813361611876534,0.0,0.0034393809114359186,0.005878030859661987,-0.00030902348578487615,-0.000693361067776066,0.00026886538806247806,-0.003180773988337271,0.43996898590470657,0.3027763218512936,0.5008344268225925,1.8054648720832902,1.6735642956241534,1.439040324119971,1.689480376324566,1.6974648986963417,18.80999999999995,0.186693720978985,19.18338744195792,18.43661255804198,6.909999999999999,0.03190896142914641,6.973817922858292,6.846182077141706,11.899166666666646,0.2815689269194535,12.462304520505553,11.33602881282774,108.8358333333336,0.5401928667958722,109.91621906692534,107.75544759974186,131.49333333333334,1.4378919755383732,134.3691172844101,128.61754938225658,58.69750000000005,0.6026626525087624,59.90282530501757,57.49217469498252,111.97666666666667,0.2832709378705603,112.5432085424078,111.41012479092555,57.1258333333334,0.4277097217291178,57.981252776791635,56.27041388987516,-0.643060565786975,-0.728599605522683,-0.5267639902676405,-0.038370357362367616,-0.17173398194969,-0.20636013215859053,-0.007469986660738316,-0.16491487786824627
2017-04-10,April,2017,0.94,53.8,3.5,18.91,19.09,18.85,19.06,55100.0,6.88,6.95,6.88,6.93,36000.0,11.69,11.69,11.56,11.64,21800.0,109.62,109.79,108.04,108.32,1426000.0,128.28,128.58,127.34,127.69,1529000.0,57.68,57.88,57.45,57.52,2483400.0,111.7,112.15,111.41,112.02,2873200.0,56.11,56.71,56.05,56.5,1535800.0,1050206.0,249480.0,253752.0,154464320.0,195238010.0,142845168.0,321855864.0,86772700.0,0.01382978723404249,0.007267441860465018,-0.0025706940874035134,-0.010956902848794803,-0.013214837712519412,-0.002254986990459562,0.003673505958247336,0.0015954617975537655,0.4460536633693461,0.3049767311670733,0.49954693472279155,1.7856825688829618,1.6514484150560134,1.4357953069103337,1.6956866925533363,1.7001731390949002,18.846666666666618,0.1891768452700105,19.22502035720664,18.468312976126597,6.912499999999999,0.03222788179420105,6.976955763588401,6.848044236411597,11.85999999999998,0.28226357765968163,12.424527155319343,11.295472844680617,108.85416666666693,0.5161475887158115,109.88646184409855,107.8218714892353,131.0375,1.7039266149325578,134.4453532298651,127.62964677013488,58.54333333333338,0.6497738534349726,59.84288104020332,57.243785626463435,111.99666666666667,0.2765151100034991,112.54969688667367,111.44363644665967,57.03416666666673,0.43466723601117,57.903501138689066,56.16483219464439,-0.6381241693563693,-0.7266272189349119,-0.5279805352798059,-0.048906839933269435,-0.18267938296101954,-0.20814977973568294,-0.0038239217429972485,-0.1635825314581795
